source,description,severity,status,ip,hash,timestamp
Suricata,User asmith logged out after normal session on HR-LAPTOP07,Low,Open,,19fa90e0560f185cb20e0b8f52fc3b7b315eee5cd683e057fcaded03f7505b5f,2026-06-21T12:47:53
Suricata,Informational: password changed successfully for user guest,Low,Open,,,2026-04-06T09:33:29
SIEM,Known ransomware hash ba57e445dd133978 executed on VPN-GW01,Critical,Open,,ba57e445dd13397806d41fc7b477be7572b62fa5f85d2b946e2e6723b6585bd4,2026-02-17T11:38:05
Windows,Repeated DNS requests to newly registered domain from MAIL-GW01,Medium,Open,188.143.158.38,,2026-08-12T01:22:39
IDS,Suspicious email attachment quarantined for user svc_sql,Medium,Open,,b024414ba0fed293837149c0e6f2cc9b99bd3cfd0c3c161f837695cec5ffbab4,2026-02-06T11:23:12
Sysmon,Repeated DNS requests to newly registered domain from WEB-SRV02,Medium,Open,,,2026-07-28T13:44:28
Email,Port scan detected from internal host APP-SRV03,Medium,Open,,,2026-01-11T02:18:14
IDS,"Critical CVE exploitation attempt succeeded against DB-SRV01, remote code execution confirmed",Critical,Open,187.43.63.19,,2026-01-25T01:04:40
Windows,Malware signature f484f26836ed3fdc detected by antivirus on APP-SRV03,High,Open,,f484f26836ed3fdc29ae0598380b57a6ca5cab3034371632fc3390e7f01dbca5,2026-07-03T05:03:14
IDS,Port scan detected from internal host FIN-WKSTN14,Medium,Open,,,2026-04-04T19:50:19
Windows,Multiple failed login attempts detected for user jdoe followed by a successful login,High,Open,,,2026-03-17T18:59:27
Windows,Unauthorized access attempt to sensitive file share on MAIL-GW01 by user svc_backup,High,Open,47.146.206.149,,2026-08-16T15:58:38
Windows,Phishing email with malicious attachment hash ffa0e3b1f0cd512b delivered to svc_sql,High,Open,,ffa0e3b1f0cd512b6cceaf7da7b2ab9ccabab188bb555b14b0807afc07dee9a1,2026-05-19T20:30:50
Zeek,Known ransomware hash f8aa77a177e8a54c executed on APP-SRV03,Critical,Open,101.60.135.250,f8aa77a177e8a54cf9dc957f3b52e8555b5b6c66ce566987dacd5685211399cb,2026-07-23T11:03:41
SIEM,Port scan detected from internal host MAIL-GW01,Medium,Open,75.241.191.172,,2026-07-16T00:30:13
SIEM,Suspicious outbound connection from HR-LAPTOP07 to known malicious IP 51.80.126.234,High,Open,51.80.126.234,,2026-03-01T14:06:18
Suricata,Suspicious PowerShell script execution detected on MAIL-GW01,High,Open,105.42.169.163,559ef405cdc2491a53728f5f140f70a6d4eb3fa32ff490b01f11d22126d899ee,2026-07-28T03:42:29
SIEM,Phishing email with malicious attachment hash 62ebed7c97fadda6 delivered to k.nguyen,High,Open,,62ebed7c97fadda60dcd0b2f7636c47cdd8c281b1b16bf9f840041a2232fc1a7,2026-07-03T14:44:02
Linux,Informational: password changed successfully for user asmith,Low,Open,,,2026-07-13T15:04:36
Suricata,Successful VPN login for user asmith from 25.179.206.80,Low,Open,25.179.206.80,,2026-02-13T03:16:59
Linux,New device registered on the corporate network from 212.249.31.198,Low,Open,212.249.31.198,47b7742d7b1354da1888e53253c4c9738d26a82378c9bfccf98e749b11c1556e,2026-07-19T12:12:36
Wazuh,Port scan detected from internal host WEB-SRV02,Medium,Open,,,2026-05-05T12:17:18
Windows,Unusual process spawned by Office application on DB-SRV01,Medium,Open,,,2026-03-14T03:23:24
Linux,Port scan detected from internal host MAIL-GW01,Medium,Open,,,2026-05-24T12:58:47
Zeek,Port scan detected from internal host WEB-SRV02,Medium,Open,,a8e315136d963aa980209a9d0221a863db4f97ef2b02e7f7e78d9e04df28ff5c,2026-02-02T18:45:15
Linux,Unauthorized access attempt to sensitive file share on VPN-GW01 by user r.patel,High,Open,65.57.138.146,,2026-05-19T10:55:48
Zeek,Malware signature ea5e7b341ef6b0b5 detected by antivirus on APP-SRV03,High,Open,,ea5e7b341ef6b0b5abc2e182289f07b90a7d98e501243ee3b2ff67859e550eeb,2026-04-28T10:50:05
Zeek,Privilege escalation to SYSTEM detected on HR-LAPTOP07 followed by lateral movement attempt,Critical,Open,,,2026-08-06T15:27:35
Firewall,Malicious PowerShell Empire C2 beacon detected communicating with 133.10.55.26,Critical,Open,133.10.55.26,,2026-07-24T00:13:24
Windows,Successful VPN login for user k.nguyen from 220.86.105.22,Low,Open,220.86.105.22,,2026-07-13T23:10:28
IDS,Suspicious PowerShell script execution detected on DB-SRV01,High,Open,,,2026-07-07T18:34:19
Wazuh,Login for user r.patel observed from a new geographic location,Medium,Open,61.161.101.4,,2026-07-04T23:44:00
Suricata,Unauthorized access attempt to sensitive file share on VPN-GW01 by user k.nguyen,High,Open,,,2026-05-20T04:56:08
Cloud,Login for user guest observed from a new geographic location,Medium,Open,61.220.255.142,,2026-03-03T23:42:16
Suricata,Repeated DNS requests to newly registered domain from FIN-WKSTN14,Medium,Open,12.95.122.214,,2026-08-07T13:41:33
Linux,Privilege escalation to SYSTEM detected on DB-SRV01 followed by lateral movement attempt,Critical,Open,,,2026-01-12T21:46:02
Cloud,"Ransomware encryption activity detected on host WEB-SRV02, mass file rename observed",Critical,Open,,abc27434b94b5d7af596303803302475dba9ccaa41fd899105ef8cc659cc533d,2026-02-23T20:17:54
Linux,Unauthorized access attempt to sensitive file share on MAIL-GW01 by user r.patel,High,Open,,,2026-07-24T01:40:43
Zeek,New device registered on the corporate network from 117.103.185.103,Low,Open,117.103.185.103,,2026-04-08T10:57:32
Wazuh,User asmith logged out after normal session on HR-LAPTOP07,Low,Open,89.128.224.239,,2026-08-30T15:49:28
Email,Scheduled antivirus scan completed on WIN-DC01 with no threats found,Low,Open,151.213.180.227,,2026-01-21T11:52:58
Sysmon,User svc_backup logged out after normal session on WIN-DC01,Low,Open,,3fdb68960d7ce6c98a362ab3b8d4a2c964d47de72a03cea30f41d49540e964c2,2026-05-24T19:48:44
Sysmon,Port scan detected from internal host WIN-DC01,Medium,Open,,,2026-04-14T04:08:06
Wazuh,"Critical CVE exploitation attempt succeeded against WIN-DC01, remote code execution confirmed",Critical,Open,,29c526e0dd49596969d9066c3edc930c943cec86f4278b916713abb6890e1353,2026-06-25T09:47:17
Zeek,Login for user asmith observed from a new geographic location,Medium,Open,,,2026-05-25T12:32:49
Zeek,Known ransomware hash ef28f6e9dba25b46 executed on WEB-SRV02,Critical,Open,,ef28f6e9dba25b4655733a7e673b32654d4ee46ca913bcc8e94b0647596cd9c4,2026-01-05T05:30:53
Endpoint,New device registered on the corporate network from 178.96.171.31,Low,Open,178.96.171.31,,2026-04-18T06:35:53
Linux,Suspicious email attachment quarantined for user admin,Medium,Open,116.40.174.119,44e5c80f1a6521c8167c1cc80fc047bf3287289255235def84eacdc08df4d1de,2026-02-02T20:14:18
Firewall,User jdoe logged out after normal session on MAIL-GW01,Low,Open,,,2026-02-15T09:34:22
Suricata,Malware signature c710e144bb654809 detected by antivirus on FIN-WKSTN14,High,Open,,c710e144bb654809306a4588f79e90dfe879fd4c3123b957dc616e7d10916dde,2026-02-18T22:39:36
Cloud,Successful VPN login for user jdoe from 177.83.166.204,Low,Open,177.83.166.204,,2026-06-17T08:37:46
Firewall,Firewall blocked unusual outbound traffic from WIN-DC01 to 205.33.130.107,Medium,Open,205.33.130.107,c5286347530ae0b0672687b813e68cabd4147ab707600a9a65722f13181fb4ec,2026-04-16T01:36:12
Endpoint,User k.nguyen logged out after normal session on DB-SRV01,Low,Open,,,2026-02-11T18:34:43
Sysmon,"Domain controller APP-SRV03 compromised, Mimikatz credential dumping activity detected",Critical,Open,,ab52f81365bda2f1eac8894187411cc00593e712eefc7ebd76b9891c8b86302c,2026-03-13T03:31:12
Sysmon,Suspicious PowerShell script execution detected on FIN-WKSTN14,Medium,Open,,,2026-01-07T13:59:48
Email,"Ransomware encryption activity detected on host WIN-DC01, mass file rename observed",Critical,Open,,5a98baeb1cef164ecbe61f38862f99e7b43be998a43ff0d68461c713c59209fe,2026-07-11T07:05:43
Endpoint,Malware signature 44e67a6e80976e56 detected by antivirus on VPN-GW01,High,Open,,44e67a6e80976e564034ec60f14d47123228911fb595e28ee4aa2bb8e471b2a5,2026-05-03T14:08:42
Windows,Multiple failed login attempts detected for user guest followed by a successful login,High,Open,,,2026-07-26T11:44:22
Firewall,Unauthorized access attempt to sensitive file share on WEB-SRV02 by user guest,High,Open,,,2026-07-08T21:38:23
Endpoint,Port scan detected from internal host APP-SRV03,Medium,Open,,,2026-03-24T23:59:50
Cloud,Unusual process spawned by Office application on APP-SRV03,Medium,Open,177.134.48.250,a042aa0f29776dd23913d64ea54941a407a3ff74656212474a74c4e90468e1eb,2026-07-02T21:29:18
Cloud,Unauthorized access attempt to sensitive file share on VPN-GW01 by user k.nguyen,High,Open,,,2026-02-07T21:41:47
Windows,System patch applied successfully on FIN-WKSTN14,Low,Open,,,2026-05-23T18:16:00
IDS,Known ransomware hash 5646e6964f9cb5f2 executed on VPN-GW01,Critical,Open,,5646e6964f9cb5f25c0555009bf3268ea7af3846e93d93c9daf0835ff47897a2,2026-08-18T04:25:33
Sysmon,Informational: password changed successfully for user admin,Low,Open,,63665906c1190fa93e82db2a658fe53e7ff95d438419c223b279d7ce11be7a4c,2026-06-25T01:06:55
Endpoint,New device registered on the corporate network from 28.45.215.77,Low,Open,28.45.215.77,,2026-03-13T08:04:49
Windows,Suspicious email attachment quarantined for user r.patel,Medium,Open,,,2026-04-21T14:12:22
Firewall,New device registered on the corporate network from 57.23.70.172,Low,Open,57.23.70.172,,2026-07-21T10:11:01
Email,Privilege escalation to SYSTEM detected on APP-SRV03 followed by lateral movement attempt,Critical,Open,193.195.27.186,73c824a3e20dcc14a6511ee235cbd9375a79030789ded15486d636e97e23a4b9,2026-03-04T23:52:15
Endpoint,Brute force attack detected against SSH service on FIN-WKSTN14 from 84.209.93.68,Medium,Open,84.209.93.68,,2026-05-27T08:54:20
Linux,User k.nguyen logged out after normal session on HR-LAPTOP07,Low,Open,,,2026-07-08T03:47:10
Sysmon,Successful VPN login for user r.patel from 173.187.229.252,Low,Open,173.187.229.252,,2026-01-30T21:28:58
Zeek,Unusual process spawned by Office application on APP-SRV03,Medium,Open,146.103.171.18,,2026-06-22T03:25:45
Sysmon,Unauthorized access attempt to sensitive file share on DB-SRV01 by user guest,High,Open,,,2026-05-05T03:23:11
Sysmon,Repeated DNS requests to newly registered domain from VPN-GW01,Medium,Open,,,2026-08-11T11:28:02
Linux,Malware signature 577e5eb15ff2628b detected by antivirus on WIN-DC01,High,Open,,577e5eb15ff2628b95631b95900204b0a77fa17bbd8299cf45f9f752aacd99ed,2026-06-29T15:12:36
SIEM,Firewall blocked unusual outbound traffic from VPN-GW01 to 193.5.151.77,Medium,Open,193.5.151.77,,2026-03-24T11:33:18
Sysmon,System patch applied successfully on WEB-SRV02,Low,Open,,,2026-04-27T18:09:35
Zeek,Repeated DNS requests to newly registered domain from FIN-WKSTN14,Medium,Open,,,2026-06-13T18:36:45
Sysmon,Routine configuration change applied on WEB-SRV02 by k.nguyen,Low,Open,,,2026-06-09T11:54:36
Sysmon,Malware signature 79e440a53ef151a0 detected by antivirus on HR-LAPTOP07,High,Open,85.10.122.49,79e440a53ef151a017b3ada02a4b061763394f919f848725b7350ac0a99a2b0f,2026-05-28T04:18:15
Linux,Repeated DNS requests to newly registered domain from FIN-WKSTN14,Medium,Open,,,2026-06-03T20:22:38
SIEM,"Domain controller MAIL-GW01 compromised, Mimikatz credential dumping activity detected",Critical,Open,,d76fd202ff3a8a3006fb348e90b144935070898f41fc0df703f9385524678a26,2026-07-09T15:09:08
Linux,New device registered on the corporate network from 80.144.87.224,Low,Open,80.144.87.224,,2026-02-02T07:44:38
Wazuh,Informational: password changed successfully for user jdoe,Low,Open,,,2026-08-06T18:53:41
Suricata,Routine configuration change applied on WEB-SRV02 by asmith,Low,Open,,,2026-07-13T17:24:24
Wazuh,"Outdated software vulnerability detected on WIN-DC01, no known active exploit",Medium,Open,186.228.128.0,,2026-07-31T11:11:54
SIEM,Suspicious outbound connection from HR-LAPTOP07 to known malicious IP 126.83.171.205,High,Open,126.83.171.205,85cbc3e8a7f7bee80c043862c08561a4388c6daa8f056b4455f4dc1559d46fb4,2026-03-04T04:36:25
Zeek,Successful VPN login for user svc_sql from 89.71.158.250,Low,Open,89.71.158.250,65790d1cb9631dfdf0644e447761efc4374a17378416e5ecf65e24781565c497,2026-06-19T09:20:36
Cloud,"Critical CVE exploitation attempt succeeded against WIN-DC01, remote code execution confirmed",Critical,Open,,,2026-07-25T02:06:56
IDS,System patch applied successfully on VPN-GW01,Low,Open,,,2026-06-18T23:57:56
IDS,Port scan detected from internal host VPN-GW01,Medium,Open,,,2026-08-22T19:15:47
Cloud,Phishing email with malicious attachment hash 45463d59f69aac8b delivered to asmith,High,Open,,45463d59f69aac8bc7b41f64cf148bb8dd0bc3c70da1629b24df1d792be68634,2026-05-07T09:47:49
Zeek,Port scan detected from internal host VPN-GW01,Medium,Open,,,2026-03-22T21:05:15
Firewall,Informational: password changed successfully for user svc_sql,Low,Open,,,2026-07-02T18:47:54
Suricata,Routine configuration change applied on MAIL-GW01 by r.patel,Low,Open,,,2026-07-19T02:37:41
Sysmon,Routine configuration change applied on WEB-SRV02 by r.patel,Low,Open,,,2026-03-23T22:38:20
IDS,Suspicious outbound connection from VPN-GW01 to known malicious IP 162.142.130.74,High,Open,162.142.130.74,,2026-03-24T07:05:12
Endpoint,Scheduled antivirus scan completed on DB-SRV01 with no threats found,Low,Open,57.106.32.76,bb16820a8452747b10c072812ad10bad8a2db49fc4aabae7d27a4837ea8fee85,2026-07-23T21:37:07
Wazuh,Malicious PowerShell Empire C2 beacon detected communicating with 142.150.42.31,Critical,Open,142.150.42.31,,2026-06-18T07:50:32
IDS,New device registered on the corporate network from 135.191.215.165,Low,Open,135.191.215.165,,2026-05-12T18:58:39
IDS,Phishing email with malicious attachment hash e65aea518ec09bbe delivered to svc_backup,High,Open,167.88.216.227,e65aea518ec09bbea43302742d6cf083b1d83ad4df3b36f96eb74dc255a1b0c4,2026-08-31T04:00:56
Email,System patch applied successfully on VPN-GW01,Low,Open,,,2026-06-10T20:48:56
Wazuh,Suspicious email attachment quarantined for user svc_backup,Medium,Open,,30ed664171fc82bd57ac47602a6709afc5544ea825b4b93f60524ea0acbd04ec,2026-06-26T16:29:09
SIEM,New device registered on the corporate network from 167.180.42.136,Low,Open,167.180.42.136,,2026-03-10T09:51:46
Endpoint,Firewall blocked unusual outbound traffic from HR-LAPTOP07 to 197.194.202.159,Medium,Open,197.194.202.159,,2026-07-27T18:24:56
Cloud,"Outdated software vulnerability detected on WEB-SRV02, no known active exploit",Medium,Open,,,2026-01-15T11:21:47
Zeek,Malicious PowerShell Empire C2 beacon detected communicating with 74.183.166.175,Critical,Open,74.183.166.175,,2026-07-06T05:55:59
SIEM,Firewall blocked unusual outbound traffic from HR-LAPTOP07 to 162.124.15.180,Medium,Open,162.124.15.180,,2026-02-15T11:55:44
SIEM,System patch applied successfully on HR-LAPTOP07,Low,Open,50.37.235.96,,2026-07-07T23:19:29
Email,Malware signature ea7613e78fc0d874 detected by antivirus on FIN-WKSTN14,High,Open,,ea7613e78fc0d8745797dc3c8e6dd130218b72974aa73983d8b314013d615ffd,2026-08-29T16:35:44
Zeek,Malware signature 548a7b667b94d39c detected by antivirus on WIN-DC01,High,Open,,548a7b667b94d39ca739e4c5280c35ccf386f373cdefcd0544e02bc62b7191d4,2026-05-29T19:06:39
Suricata,Malicious PowerShell Empire C2 beacon detected communicating with 171.213.131.230,Critical,Open,171.213.131.230,4650a35788cef97fbc3de2ecc44413fc55025b31da6814d61b440589dac7cb4b,2026-06-15T04:15:56
Windows,Unusual process spawned by Office application on WEB-SRV02,Medium,Open,137.67.81.92,,2026-01-17T03:41:35
Wazuh,Phishing email with malicious attachment hash db1a11b977e30835 delivered to admin,High,Open,218.41.106.166,db1a11b977e308358c3e53493155c836511f2ccf042c03c8add00def3ac5b609,2026-04-21T05:15:51
Linux,New device registered on the corporate network from 129.0.166.160,Low,Open,129.0.166.160,d404693e1ee36807ea4267399fe7ce156d026c1bcb90ba5d6032ba0b2ff4143c,2026-01-20T20:12:44
Cloud,Repeated DNS requests to newly registered domain from VPN-GW01,Medium,Open,,,2026-05-28T11:22:24
Linux,Port scan detected from internal host DB-SRV01,Medium,Open,,,2026-08-29T12:42:35
Wazuh,"Domain controller APP-SRV03 compromised, Mimikatz credential dumping activity detected",Critical,Open,140.132.128.147,04471b617d9027520421f3b34edb683565d28e005ad30f19d6b1607d13347ea5,2026-03-28T01:19:24
Cloud,"Outdated software vulnerability detected on VPN-GW01, no known active exploit",Medium,Open,99.134.111.253,,2026-04-27T09:43:07
Endpoint,Unusual process spawned by Office application on VPN-GW01,Medium,Open,,,2026-01-22T23:26:43
Email,Routine configuration change applied on WIN-DC01 by svc_sql,Low,Open,211.232.97.224,7834a8b429e32b8723d71503b2e77722189fe9501dc4be8034313770380bd729,2026-05-08T14:35:09
Windows,Suspicious email attachment quarantined for user svc_backup,Medium,Open,,,2026-02-23T08:00:34
Wazuh,Known ransomware hash e6cda7ad8b4495f1 executed on WIN-DC01,Critical,Open,156.11.30.78,e6cda7ad8b4495f1b6682394ebcdc210a46a03b943f5249be5e978c47d3706d6,2026-05-30T03:19:38
Sysmon,Firewall blocked unusual outbound traffic from APP-SRV03 to 161.121.200.63,Medium,Open,161.121.200.63,,2026-08-11T14:44:49
Endpoint,Unauthorized access attempt to sensitive file share on WEB-SRV02 by user svc_backup,High,Open,,,2026-06-23T08:37:59
Sysmon,Unauthorized access attempt to sensitive file share on DB-SRV01 by user r.patel,High,Open,,f652cc973ed02b818255a3b4a82cb2a7b10f5fbb52bcdff94968fff77d2b2f26,2026-05-09T10:19:42
Windows,System patch applied successfully on VPN-GW01,Low,Open,,,2026-01-11T02:56:42
Linux,Port scan detected from internal host APP-SRV03,Medium,Open,,337b8ff4d5ee763439fc45dee0e79688cd5f53b4d56d92f0ef7d7e60e52c0207,2026-01-21T23:28:52
SIEM,New device registered on the corporate network from 96.100.183.240,Low,Open,96.100.183.240,,2026-05-09T21:26:47
Suricata,Scheduled antivirus scan completed on MAIL-GW01 with no threats found,Low,Open,10.76.206.223,,2026-04-02T17:33:31
